InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount
187995,SKU_1589,Headphones,43,2022-04-19 18:00,60.94,72870.0,Germany,0.29
140658,SKU_1554,Wall Clock,38,2022-04-19 19:00,97.32,61992.0,Netherlands,0.09
552400,SKU_1122,USB Cable,45,2022-04-19 20:00,8.49,83317.0,Germany,0.47
482784,SKU_1799,Backpack,14,2022-04-19 21:00,32.28,81808.0,Italy,0.13
959045,SKU_1395,Notebook,26,2022-04-19 22:00,58.77,62324.0,Belgium,0.32
420338,SKU_1022,White Mug,25,2022-04-19 23:00,64.93,29852.0,Netherlands,0.29
298579,SKU_1655,T-shirt,31,2022-04-20 00:00,10.27,,Sweden,0.21
474016,SKU_1939,Notebook,31,2022-04-20 01:00,18.74,69673.0,Italy,0.37
546288,SKU_1769,USB Cable,27,2022-04-20 02:00,9.66,42566.0,United States,0.31
800948,SKU_1518,T-shirt,26,2022-04-20 03:00,57.5,37245.0,Netherlands,0.21
994990,SKU_1276,Wireless Mouse,14,2022-04-20 04:00,88.92,41259.0,Norway,0.31
351953,SKU_1697,White Mug,2,2022-04-20 05:00,94.41,57349.0,Australia,0.15
168582,SKU_1094,White Mug,6,2022-04-20 06:00,35.95,59923.0,Germany,0.46
817103,SKU_1918,Blue Pen,26,2022-04-20 07:00,28.41,63815.0,Sweden,0.02
537734,SKU_1381,Wall Clock,34,2022-04-20 08:00,4.76,96565.0,Netherlands,0.18
243775,SKU_1955,Wall Clock,20,2022-04-20 09:00,41.98,57533.0,Germany,0.09
673744,SKU_1376,Notebook,41,2022-04-20 10:00,1.93,83370.0,Belgium,0.09
679779,SKU_1024,Desk Lamp,40,2022-04-20 11:00,84.92,53504.0,United Kingdom,0.18
370187,SKU_1290,Office Chair,36,2022-04-20 12:00,49.06,88232.0,France,0.48
465356,SKU_1226,Wireless Mouse,3,2022-04-20 13:00,97.41,98023.0,Netherlands,0.15
618943,SKU_1172,Desk Lamp,35,2022-04-20 14:00,25.2,40373.0,Germany,0.36
864291,SKU_1646,Backpack,36,2022-04-20 15:00,50.31,96544.0,Spain,0.02
430484,SKU_1452,White Mug,27,2022-04-20 16:00,81.48,11851.0,France,0.15
241248,SKU_1287,Headphones,8,2022-04-20 17:00,22.81,,Sweden,0.1
497152,SKU_1820,Backpack,29,2022-04-20 18:00,42.18,93724.0,Norway,0.31
655462,SKU_1068,Office Chair,32,2022-04-20 19:00,86.69,10794.0,United Kingdom,0.22
444776,SKU_1280,USB Cable,20,2022-04-20 20:00,68.8,45873.0,Netherlands,0.05
450912,SKU_1862,Office Chair,10,2022-04-20 21:00,65.31,73187.0,Australia,0.46
732465,SKU_1979,Backpack,18,2022-04-20 22:00,57.79,40688.0,United States,0.13
650197,SKU_1341,Wall Clock,33,2022-04-20 23:00,53.09,24104.0,Norway,0.33
144158,SKU_1869,Notebook,3,2022-04-21 00:00,48.12,67821.0,Norway,0.34
763726,SKU_1332,Wireless Mouse,26,2022-04-21 01:00,11.64,35244.0,Norway,0.47
316197,SKU_1742,Desk Lamp,19,2022-04-21 02:00,37.33,26774.0,Australia,0.05
809697,SKU_1385,Notebook,39,2022-04-21 03:00,50.0,28420.0,Belgium,0.36
945763,SKU_1341,Blue Pen,42,2022-04-21 04:00,96.86,52773.0,Belgium,0.25
885772,SKU_1316,Blue Pen,39,2022-04-21 05:00,33.88,46125.0,Norway,0.25
868278,SKU_1904,Wall Clock,2,2022-04-21 06:00,22.19,83366.0,Netherlands,0.02
827402,SKU_1306,Wall Clock,22,2022-04-21 07:00,3.48,43220.0,Norway,0.43
544140,SKU_1769,Wall Clock,26,2022-04-21 08:00,47.25,46005.0,Norway,0.05
522058,SKU_1172,T-shirt,23,2022-04-21 09:00,22.45,56539.0,Spain,0.47
772818,SKU_1543,Office Chair,33,2022-04-21 10:00,63.95,28627.0,Sweden,0.19
187367,SKU_1199,Blue Pen,28,2022-04-21 11:00,56.42,51721.0,France,0.28
427526,SKU_1591,Desk Lamp,31,2022-04-21 12:00,56.69,77005.0,Australia,0.0
174319,SKU_1864,Backpack,3,2022-04-21 13:00,45.9,13304.0,Spain,0.39
373314,SKU_1074,Wall Clock,42,2022-04-21 14:00,70.16,68906.0,Italy,0.29
744240,SKU_1927,USB Cable,3,2022-04-21 15:00,62.07,10373.0,Spain,0.46
704433,SKU_1775,Blue Pen,2,2022-04-21 16:00,77.75,28672.0,Australia,0.15
886427,SKU_1991,Headphones,47,2022-04-21 17:00,73.23,,Australia,0.45
992058,SKU_1596,Wireless Mouse,29,2022-04-21 18:00,12.4,40639.0,Spain,0.13
319643,SKU_1216,White Mug,46,2022-04-21 19:00,97.4,19682.0,Norway,0.32
902640,SKU_1632,Headphones,-27,2022-04-21 20:00,22.95,,Norway,0.17
790538,SKU_1531,Wall Clock,15,2022-04-21 21:00,75.31,99456.0,Netherlands,0.12
310244,SKU_1448,Office Chair,-15,2022-04-21 22:00,78.33,,Sweden,0.17
764399,SKU_1660,White Mug,43,2022-04-21 23:00,56.11,18536.0,Australia,0.28
114990,SKU_1006,Blue Pen,22,2022-04-22 00:00,11.85,80193.0,Germany,0.31
761801,SKU_1888,Headphones,34,2022-04-22 01:00,16.97,80038.0,Sweden,0.09
616641,SKU_1889,White Mug,-15,2022-04-22 02:00,94.53,,Italy,0.22
229327,SKU_1984,Blue Pen,42,2022-04-22 03:00,47.55,,Belgium,0.21
965746,SKU_1392,Notebook,40,2022-04-22 04:00,37.09,92877.0,Spain,0.46
389006,SKU_1597,Blue Pen,9,2022-04-22 05:00,80.57,71735.0,Belgium,0.32
520489,SKU_1385,Blue Pen,14,2022-04-22 06:00,22.64,37859.0,France,0.27
980381,SKU_1500,Blue Pen,20,2022-04-22 07:00,54.38,50879.0,Belgium,0.43
754511,SKU_1146,Headphones,35,2022-04-22 08:00,52.84,40893.0,United States,0.1
890388,SKU_1315,Wall Clock,1,2022-04-22 09:00,4.25,33649.0,Netherlands,0.1
303161,SKU_1453,T-shirt,26,2022-04-22 10:00,54.44,22367.0,France,0.14
450933,SKU_1186,T-shirt,16,2022-04-22 11:00,49.56,97255.0,Norway,0.12
451595,SKU_1324,Backpack,16,2022-04-22 12:00,68.95,82618.0,United States,0.39
217782,SKU_1812,Desk Lamp,42,2022-04-22 13:00,80.63,67032.0,United States,0.45
888797,SKU_1317,White Mug,14,2022-04-22 14:00,88.17,81567.0,Portugal,0.35
434348,SKU_1393,Blue Pen,25,2022-04-22 15:00,16.61,35844.0,Sweden,0.14
498216,SKU_1378,Wall Clock,48,2022-04-22 16:00,17.59,93993.0,France,0.27
943504,SKU_1704,Notebook,21,2022-04-22 17:00,89.41,88267.0,Netherlands,0.23
152499,SKU_1793,T-shirt,43,2022-04-22 18:00,7.12,46460.0,Portugal,0.15
357023,SKU_1473,Office Chair,15,2022-04-22 19:00,69.0,41824.0,Netherlands,0.49
431355,SKU_1699,Wall Clock,2,2022-04-22 20:00,60.17,15021.0,Sweden,0.15
243979,SKU_1017,Wall Clock,5,2022-04-22 21:00,66.98,45361.0,Norway,0.31
248408,SKU_1826,Desk Lamp,19,2022-04-22 22:00,97.82,84804.0,Spain,0.22
971652,SKU_1148,USB Cable,41,2022-04-22 23:00,33.33,41733.0,France,0.06
980279,SKU_1557,USB Cable,11,2022-04-23 00:00,69.67,85364.0,France,0.39
807691,SKU_1011,Wireless Mouse,28,2022-04-23 01:00,89.03,68580.0,Norway,0.37
471603,SKU_1741,USB Cable,44,2022-04-23 02:00,84.29,88268.0,Norway,0.17
439899,SKU_1461,USB Cable,45,2022-04-23 03:00,57.0,40863.0,France,0.17
430927,SKU_1624,Notebook,2,2022-04-23 04:00,79.86,19074.0,France,0.14
825311,SKU_1159,Blue Pen,33,2022-04-23 05:00,48.41,96516.0,Portugal,0.4
807869,SKU_1934,Blue Pen,21,2022-04-23 06:00,20.8,56976.0,France,0.19
892904,SKU_1738,Wireless Mouse,43,2022-04-23 07:00,15.04,98830.0,Germany,0.21
515596,SKU_1976,Wireless Mouse,28,2022-04-23 08:00,30.51,22772.0,Sweden,0.42
465296,SKU_1694,Headphones,40,2022-04-23 09:00,7.21,30659.0,Portugal,0.27
258352,SKU_1566,Office Chair,17,2022-04-23 10:00,28.13,15417.0,Portugal,0.3
252931,SKU_1265,Notebook,12,2022-04-23 11:00,29.53,56892.0,Netherlands,0.49
330413,SKU_1546,Headphones,41,2022-04-23 12:00,60.4,81096.0,Netherlands,0.06
541618,SKU_1079,Headphones,31,2022-04-23 13:00,84.82,42535.0,Australia,0.13
239334,SKU_1517,Backpack,25,2022-04-23 14:00,62.45,54877.0,Australia,0.17
246626,SKU_1638,Desk Lamp,20,2022-04-23 15:00,86.94,37387.0,Norway,0.21
631296,SKU_1067,Notebook,44,2022-04-23 16:00,38.06,49745.0,Italy,0.14
974283,SKU_1701,USB Cable,23,2022-04-23 17:00,4.01,38526.0,France,0.26
180799,SKU_1243,USB Cable,6,2022-04-23 18:00,6.15,48420.0,Portugal,0.08
902670,SKU_1008,Blue Pen,16,2022-04-23 19:00,94.37,39213.0,Netherlands,0.48
335018,SKU_1156,T-shirt,3,2022-04-23 20:00,20.24,53024.0,Italy,0.07
379297,SKU_1582,Backpack,49,2022-04-23 21:00,29.4,42558.0,Germany,0.22
159353,SKU_1463,Desk Lamp,27,2022-04-23 22:00,8.24,91923.0,United States,0.24
676380,SKU_1645,White Mug,11,2022-04-23 23:00,96.72,20888.0,Germany,0.31
343907,SKU_1299,Notebook,3,2022-04-24 00:00,93.58,67085.0,Spain,0.46
798512,SKU_1319,Desk Lamp,23,2022-04-24 01:00,51.95,44995.0,United Kingdom,0.39
673392,SKU_1248,Wireless Mouse,46,2022-04-24 02:00,43.67,77513.0,Germany,0.14
255355,SKU_1322,Blue Pen,39,2022-04-24 03:00,15.58,,France,0.43
539645,SKU_1555,Backpack,8,2022-04-24 04:00,83.17,37044.0,United States,0.41
843894,SKU_1627,Headphones,17,2022-04-24 05:00,47.26,86844.0,Spain,0.49
128887,SKU_1461,Headphones,10,2022-04-24 06:00,90.07,19324.0,Belgium,0.03
539388,SKU_1397,USB Cable,26,2022-04-24 07:00,51.04,12915.0,United Kingdom,0.38
890787,SKU_1392,Headphones,31,2022-04-24 08:00,4.52,28175.0,United Kingdom,0.36
395845,SKU_1227,Desk Lamp,40,2022-04-24 09:00,11.59,49121.0,Belgium,0.32
272606,SKU_1918,Blue Pen,21,2022-04-24 10:00,90.14,61825.0,United Kingdom,0.41
351420,SKU_1568,Backpack,26,2022-04-24 11:00,57.77,32709.0,United States,0.43
695730,SKU_1243,Notebook,32,2022-04-24 12:00,87.44,71142.0,Sweden,0.01
636567,SKU_1056,Notebook,15,2022-04-24 13:00,5.64,25003.0,Australia,0.48
798851,SKU_1142,Blue Pen,27,2022-04-24 14:00,91.45,91336.0,United States,0.42
745026,SKU_1191,Blue Pen,22,2022-04-24 15:00,49.7,12921.0,Spain,0.42
569363,SKU_1518,Blue Pen,38,2022-04-24 16:00,33.7,,United Kingdom,0.09
763621,SKU_1403,Wireless Mouse,27,2022-04-24 17:00,5.49,21903.0,United States,0.22
759834,SKU_1959,Backpack,19,2022-04-24 18:00,82.78,59678.0,Netherlands,0.06
715702,SKU_1274,Notebook,8,2022-04-24 19:00,51.95,56086.0,Italy,0.01
914822,SKU_1645,Wireless Mouse,42,2022-04-24 20:00,46.61,11187.0,France,0.01
520141,SKU_1946,Notebook,27,2022-04-24 21:00,65.91,81095.0,United States,0.04
444318,SKU_1038,Office Chair,37,2022-04-24 22:00,27.4,59101.0,Germany,0.48
320079,SKU_1192,White Mug,34,2022-04-24 23:00,94.88,84078.0,Australia,0.08
629075,SKU_1326,Headphones,29,2022-04-25 00:00,20.25,51929.0,Sweden,0.21
342951,SKU_1482,Backpack,35,2022-04-25 01:00,97.54,51336.0,Spain,0.47
304470,SKU_1024,Office Chair,41,2022-04-25 02:00,66.61,21133.0,Belgium,0.4
813537,SKU_1101,Desk Lamp,-21,2022-04-25 03:00,-89.42,,Sweden,1.8831733518702405
405868,SKU_1662,Wireless Mouse,48,2022-04-25 04:00,78.1,38460.0,Netherlands,0.39
634951,SKU_1216,Desk Lamp,2,2022-04-25 05:00,29.37,51975.0,Netherlands,0.19
509336,SKU_1741,Wall Clock,40,2022-04-25 06:00,80.12,21758.0,Sweden,0.22
778100,SKU_1953,Desk Lamp,47,2022-04-25 07:00,9.03,25601.0,Italy,0.21
595262,SKU_1266,USB Cable,16,2022-04-25 08:00,10.99,69299.0,Portugal,0.14
233107,SKU_1161,USB Cable,49,2022-04-25 09:00,55.33,38273.0,Sweden,0.13
724559,SKU_1286,Headphones,1,2022-04-25 10:00,98.7,33226.0,Spain,0.39
691676,SKU_1677,T-shirt,35,2022-04-25 11:00,66.91,13082.0,France,0.37
152335,SKU_1885,Wireless Mouse,5,2022-04-25 12:00,15.28,43151.0,Sweden,0.28
143315,SKU_1881,T-shirt,11,2022-04-25 13:00,89.43,62564.0,United States,0.43
991354,SKU_1246,Blue Pen,-23,2022-04-25 14:00,68.32,,Portugal,0.21
408771,SKU_1173,Blue Pen,8,2022-04-25 15:00,90.22,30469.0,France,0.29
501519,SKU_1395,T-shirt,15,2022-04-25 16:00,73.88,84683.0,Italy,0.1
602870,SKU_1008,USB Cable,39,2022-04-25 17:00,7.13,35415.0,Spain,0.38
149334,SKU_1908,Desk Lamp,3,2022-04-25 18:00,42.58,76277.0,Portugal,0.05
286964,SKU_1447,White Mug,28,2022-04-25 19:00,25.27,57074.0,Italy,0.14
292268,SKU_1787,Notebook,28,2022-04-25 20:00,35.83,81702.0,Australia,0.42
952132,SKU_1570,Desk Lamp,13,2022-04-25 21:00,32.66,12585.0,Germany,0.18
139726,SKU_1596,Backpack,6,2022-04-25 22:00,94.91,25701.0,Sweden,0.17
593657,SKU_1661,T-shirt,4,2022-04-25 23:00,16.0,23382.0,France,0.17
306823,SKU_1320,Wireless Mouse,37,2022-04-26 00:00,38.22,82115.0,United Kingdom,0.5
804966,SKU_1999,T-shirt,34,2022-04-26 01:00,92.42,95438.0,Norway,0.21
872333,SKU_1571,Desk Lamp,5,2022-04-26 02:00,13.39,61763.0,Belgium,0.09
917126,SKU_1124,Headphones,40,2022-04-26 03:00,19.96,29208.0,United States,0.47
262325,SKU_1040,Backpack,30,2022-04-26 04:00,76.81,28399.0,Netherlands,0.45
779590,SKU_1336,Wall Clock,41,2022-04-26 05:00,46.84,35816.0,Sweden,0.11
285046,SKU_1684,Wall Clock,48,2022-04-26 06:00,2.21,66487.0,Italy,0.25
949977,SKU_1771,Backpack,11,2022-04-26 07:00,49.55,22849.0,United Kingdom,0.04
510141,SKU_1325,USB Cable,31,2022-04-26 08:00,43.5,40368.0,Australia,0.26
892465,SKU_1684,Headphones,11,2022-04-26 09:00,74.46,77720.0,France,0.45
686749,SKU_1185,T-shirt,36,2022-04-26 10:00,29.86,51005.0,United Kingdom,0.24
889097,SKU_1240,T-shirt,12,2022-04-26 11:00,6.4,62374.0,Germany,0.32
389169,SKU_1338,Blue Pen,24,2022-04-26 12:00,27.06,78264.0,France,0.49
516749,SKU_1093,Office Chair,19,2022-04-26 13:00,98.23,67978.0,Portugal,0.4
964093,SKU_1918,Wireless Mouse,35,2022-04-26 14:00,35.65,49631.0,Germany,0.06
618982,SKU_1415,USB Cable,1,2022-04-26 15:00,69.95,12779.0,Italy,0.45
383142,SKU_1062,Notebook,6,2022-04-26 16:00,26.63,46581.0,Belgium,0.4
423392,SKU_1732,Notebook,-40,2022-04-26 17:00,15.7,,Australia,0.45
728781,SKU_1519,USB Cable,20,2022-04-26 18:00,73.78,14859.0,Sweden,0.01
385201,SKU_1724,USB Cable,42,2022-04-26 19:00,83.45,27429.0,Spain,0.32
703532,SKU_1208,White Mug,12,2022-04-26 20:00,97.09,89063.0,Sweden,0.07
314680,SKU_1208,Blue Pen,10,2022-04-26 21:00,36.01,90100.0,Sweden,0.03
301703,SKU_1375,Desk Lamp,48,2022-04-26 22:00,46.93,46518.0,Sweden,0.01
459175,SKU_1084,Office Chair,39,2022-04-26 23:00,61.66,83898.0,Belgium,0.2
999145,SKU_1206,Notebook,8,2022-04-27 00:00,81.26,51869.0,Spain,0.37
730175,SKU_1346,Headphones,34,2022-04-27 01:00,90.51,43910.0,Germany,0.37
615728,SKU_1664,Wireless Mouse,3,2022-04-27 02:00,80.87,,Netherlands,0.02
167173,SKU_1160,USB Cable,49,2022-04-27 03:00,9.43,52695.0,Australia,0.32
835566,SKU_1449,Notebook,19,2022-04-27 04:00,31.73,15325.0,Netherlands,0.22
138734,SKU_1115,USB Cable,-50,2022-04-27 05:00,-54.94,,Spain,0.22
686360,SKU_1361,T-shirt,46,2022-04-27 06:00,35.7,76072.0,Portugal,0.13
557391,SKU_1250,USB Cable,39,2022-04-27 07:00,90.87,58279.0,France,0.04
334046,SKU_1911,USB Cable,3,2022-04-27 08:00,53.6,91013.0,Portugal,0.05
294855,SKU_1182,Desk Lamp,6,2022-04-27 09:00,15.9,15902.0,Norway,0.42
456338,SKU_1675,Blue Pen,47,2022-04-27 10:00,66.41,80228.0,Norway,0.17
826099,SKU_1327,Backpack,34,2022-04-27 11:00,41.37,10304.0,Germany,0.11
318126,SKU_1591,Headphones,-49,2022-04-27 12:00,-82.86,,Netherlands,0.05
544258,SKU_1006,Office Chair,22,2022-04-27 13:00,85.76,47923.0,Portugal,0.26
807717,SKU_1836,Backpack,31,2022-04-27 14:00,79.49,21161.0,Germany,0.31
239741,SKU_1598,Headphones,11,2022-04-27 15:00,5.06,27478.0,France,0.4
737560,SKU_1519,Office Chair,2,2022-04-27 16:00,17.54,80923.0,Spain,0.23
692190,SKU_1386,Wall Clock,24,2022-04-27 17:00,75.58,34017.0,Belgium,0.45
512126,SKU_1930,Desk Lamp,7,2022-04-27 18:00,49.01,79685.0,United States,0.15
156959,SKU_1369,Notebook,7,2022-04-27 19:00,76.31,38625.0,Portugal,0.09
720911,SKU_1547,Wireless Mouse,24,2022-04-27 20:00,43.92,76380.0,United Kingdom,0.1
755726,SKU_1762,Office Chair,32,2022-04-27 21:00,28.75,48354.0,Italy,0.39
672703,SKU_1611,Wireless Mouse,47,2022-04-27 22:00,16.16,45418.0,Belgium,0.36
224716,SKU_1078,Notebook,-4,2022-04-27 23:00,61.2,,Australia,0.28
483353,SKU_1797,Blue Pen,-28,2022-04-28 00:00,55.52,,United Kingdom,0.38
109907,SKU_1782,Desk Lamp,32,2022-04-28 01:00,26.92,26654.0,Australia,0.39
982257,SKU_1220,Backpack,44,2022-04-28 02:00,26.91,41751.0,United States,0.27
657068,SKU_1707,Backpack,25,2022-04-28 03:00,64.56,92865.0,Portugal,0.38
551095,SKU_1737,White Mug,44,2022-04-28 04:00,10.79,37372.0,United States,0.18
659373,SKU_1598,Notebook,47,2022-04-28 05:00,94.54,89676.0,France,0.38
558715,SKU_1569,USB Cable,33,2022-04-28 06:00,61.04,37650.0,United States,0.35
906858,SKU_1994,USB Cable,17,2022-04-28 07:00,55.92,13045.0,Spain,0.45
369629,SKU_1411,Desk Lamp,33,2022-04-28 08:00,11.64,88457.0,Australia,0.1
411671,SKU_1478,White Mug,24,2022-04-28 09:00,8.65,76081.0,Germany,0.4
329632,SKU_1681,Wireless Mouse,38,2022-04-28 10:00,29.75,66050.0,United Kingdom,0.21
880504,SKU_1096,T-shirt,49,2022-04-28 11:00,85.76,76708.0,Germany,0.33
870497,SKU_1657,Office Chair,-33,2022-04-28 12:00,-79.56,,Portugal,1.7677047940196462
191005,SKU_1900,Blue Pen,16,2022-04-28 13:00,56.99,37569.0,Portugal,0.32
682816,SKU_1392,Wall Clock,-23,2022-04-28 14:00,-73.17,,United States,1.0589881796956075
744919,SKU_1467,Desk Lamp,6,2022-04-28 15:00,99.26,63107.0,Portugal,0.18
389943,SKU_1869,Desk Lamp,27,2022-04-28 16:00,19.57,51874.0,Netherlands,0.32
878074,SKU_1370,Wireless Mouse,38,2022-04-28 17:00,74.76,54862.0,Norway,0.13
500662,SKU_1392,Desk Lamp,11,2022-04-28 18:00,63.72,89290.0,Sweden,0.1
281532,SKU_1017,Wall Clock,29,2022-04-28 19:00,97.16,52962.0,Portugal,0.41
456961,SKU_1183,Wall Clock,30,2022-04-28 20:00,3.36,43963.0,Portugal,0.24
420404,SKU_1142,Office Chair,36,2022-04-28 21:00,16.59,12809.0,Sweden,0.29
245949,SKU_1462,White Mug,27,2022-04-28 22:00,13.62,54101.0,Spain,0.04
359673,SKU_1506,Backpack,7,2022-04-28 23:00,17.95,85541.0,United Kingdom,0.27
517939,SKU_1333,Wireless Mouse,2,2022-04-29 00:00,71.82,24878.0,Germany,0.23
375087,SKU_1061,USB Cable,9,2022-04-29 01:00,19.55,66185.0,Spain,0.31
503522,SKU_1162,Office Chair,24,2022-04-29 02:00,63.47,11223.0,Netherlands,0.08
267856,SKU_1551,Wall Clock,28,2022-04-29 03:00,52.82,38836.0,Norway,0.41
611844,SKU_1178,Headphones,47,2022-04-29 04:00,43.72,68384.0,Netherlands,0.46
483545,SKU_1234,Notebook,46,2022-04-29 05:00,45.56,45561.0,Germany,0.08
775815,SKU_1891,Backpack,19,2022-04-29 06:00,42.47,70976.0,United States,0.4
321099,SKU_1059,Wall Clock,15,2022-04-29 07:00,98.6,,Germany,0.42
826808,SKU_1227,Notebook,2,2022-04-29 08:00,98.83,31427.0,Italy,0.19
523190,SKU_1238,Notebook,49,2022-04-29 09:00,32.29,47058.0,Norway,0.29
127371,SKU_1567,T-shirt,14,2022-04-29 10:00,23.11,25072.0,Netherlands,0.11
198746,SKU_1745,Notebook,18,2022-04-29 11:00,20.61,81806.0,United Kingdom,0.34
725536,SKU_1083,Wireless Mouse,10,2022-04-29 12:00,51.61,39213.0,Portugal,0.09
788526,SKU_1714,USB Cable,6,2022-04-29 13:00,80.25,77922.0,United Kingdom,0.4
387871,SKU_1040,Headphones,31,2022-04-29 14:00,50.0,19588.0,United States,0.24
738288,SKU_1437,Notebook,21,2022-04-29 15:00,98.59,,Belgium,0.35
163969,SKU_1528,Notebook,23,2022-04-29 16:00,94.04,,Australia,0.05
521584,SKU_1104,Headphones,17,2022-04-29 17:00,78.18,39191.0,Spain,0.33
692819,SKU_1536,Wall Clock,39,2022-04-29 18:00,83.28,56144.0,Spain,0.19
663385,SKU_1381,Office Chair,34,2022-04-29 19:00,78.38,40486.0,Italy,0.37
266056,SKU_1092,Notebook,7,2022-04-29 20:00,84.43,58979.0,Netherlands,0.42
675147,SKU_1214,Wireless Mouse,-32,2022-04-29 21:00,-26.04,,Sweden,1.2868342941276838
296300,SKU_1904,Desk Lamp,1,2022-04-29 22:00,46.16,82516.0,Portugal,0.28
585315,SKU_1695,Backpack,18,2022-04-29 23:00,20.89,17115.0,Australia,0.42
777510,SKU_1216,Office Chair,35,2022-04-30 00:00,59.23,33497.0,Portugal,0.4
331944,SKU_1488,Backpack,43,2022-04-30 01:00,32.45,73451.0,Norway,0.22
156790,SKU_1150,White Mug,47,2022-04-30 02:00,73.62,,Norway,0.19
952128,SKU_1373,Headphones,3,2022-04-30 03:00,74.05,13874.0,Netherlands,0.14
902080,SKU_1769,Backpack,1,2022-04-30 04:00,93.14,,Australia,0.14
161779,SKU_1812,Desk Lamp,3,2022-04-30 05:00,92.26,68699.0,Sweden,0.21
206371,SKU_1630,T-shirt,18,2022-04-30 06:00,15.97,26163.0,United Kingdom,0.08
398816,SKU_1448,Headphones,15,2022-04-30 07:00,20.14,83614.0,Sweden,0.07
431253,SKU_1421,Wireless Mouse,14,2022-04-30 08:00,70.1,89298.0,Australia,0.21
134593,SKU_1645,Blue Pen,37,2022-04-30 09:00,96.46,68042.0,Italy,0.18
507002,SKU_1943,Office Chair,-15,2022-04-30 10:00,10.11,,United States,0.0
587252,SKU_1939,USB Cable,28,2022-04-30 11:00,49.54,53621.0,France,0.03
896247,SKU_1206,Notebook,16,2022-04-30 12:00,97.94,27073.0,Spain,0.35
786783,SKU_1774,White Mug,29,2022-04-30 13:00,49.57,39125.0,Germany,0.3
592696,SKU_1833,Notebook,19,2022-04-30 14:00,10.76,26636.0,Netherlands,0.3
907734,SKU_1701,White Mug,24,2022-04-30 15:00,79.09,72219.0,Germany,0.34
292136,SKU_1669,Wall Clock,20,2022-04-30 16:00,77.89,85598.0,United States,0.47
317872,SKU_1476,Headphones,28,2022-04-30 17:00,30.3,11006.0,Italy,0.24
447284,SKU_1587,USB Cable,21,2022-04-30 18:00,80.02,,Germany,0.03
783195,SKU_1563,Wireless Mouse,23,2022-04-30 19:00,44.15,79682.0,Norway,0.09
435500,SKU_1225,Backpack,6,2022-04-30 20:00,25.66,34548.0,United Kingdom,0.01
673570,SKU_1605,T-shirt,8,2022-04-30 21:00,10.62,84793.0,United Kingdom,0.39
752739,SKU_1803,Wireless Mouse,47,2022-04-30 22:00,36.24,57501.0,Spain,0.19
808074,SKU_1802,Notebook,11,2022-04-30 23:00,74.4,74430.0,Netherlands,0.22
822395,SKU_1833,T-shirt,37,2022-05-01 00:00,73.33,50957.0,Belgium,0.23
123814,SKU_1689,Wireless Mouse,10,2022-05-01 01:00,77.23,34575.0,United States,0.45
255161,SKU_1386,Desk Lamp,17,2022-05-01 02:00,93.43,36182.0,Sweden,0.38
549047,SKU_1105,Blue Pen,12,2022-05-01 03:00,48.86,56062.0,Australia,0.21
181673,SKU_1075,Office Chair,17,2022-05-01 04:00,54.69,40337.0,Belgium,0.36
676228,SKU_1515,Blue Pen,38,2022-05-01 05:00,62.61,18719.0,United States,0.3
186796,SKU_1822,Backpack,43,2022-05-01 06:00,56.22,59282.0,Belgium,0.47
136476,SKU_1947,Desk Lamp,26,2022-05-01 07:00,96.33,14284.0,France,0.35
757129,SKU_1186,Headphones,24,2022-05-01 08:00,16.96,48082.0,Italy,0.39
404422,SKU_1966,Wireless Mouse,2,2022-05-01 09:00,79.01,,Spain,0.12
278066,SKU_1531,USB Cable,34,2022-05-01 10:00,10.91,52281.0,Netherlands,0.36
902066,SKU_1274,Blue Pen,32,2022-05-01 11:00,27.65,97342.0,United States,0.32
860395,SKU_1647,T-shirt,49,2022-05-01 12:00,2.51,53490.0,Germany,0.08
226259,SKU_1962,Office Chair,24,2022-05-01 13:00,30.95,42495.0,Belgium,0.49
504181,SKU_1538,Headphones,49,2022-05-01 14:00,27.06,67890.0,Sweden,0.46
938628,SKU_1974,White Mug,30,2022-05-01 15:00,42.55,17010.0,Portugal,0.05
460823,SKU_1647,T-shirt,14,2022-05-01 16:00,10.52,77826.0,Belgium,0.43
279357,SKU_1017,Wall Clock,22,2022-05-01 17:00,14.36,58609.0,Norway,0.44
286571,SKU_1284,Notebook,29,2022-05-01 18:00,3.13,62004.0,Spain,0.39
643708,SKU_1301,White Mug,-5,2022-05-01 19:00,87.55,,Sweden,0.35
256308,SKU_1498,Desk Lamp,16,2022-05-01 20:00,35.41,35826.0,Belgium,0.14
892650,SKU_1931,Office Chair,16,2022-05-01 21:00,75.49,91812.0,Sweden,0.49
224283,SKU_1898,T-shirt,8,2022-05-01 22:00,76.76,48799.0,United Kingdom,0.03
543108,SKU_1904,Blue Pen,2,2022-05-01 23:00,93.04,44993.0,Portugal,0.49
829391,SKU_1649,Headphones,24,2022-05-02 00:00,48.3,26885.0,United States,0.28
330461,SKU_1743,Backpack,16,2022-05-02 01:00,28.17,92049.0,United Kingdom,0.38
688345,SKU_1851,USB Cable,16,2022-05-02 02:00,13.63,80240.0,Netherlands,0.25
965041,SKU_1961,Blue Pen,2,2022-05-02 03:00,56.68,88343.0,United States,0.06
832267,SKU_1256,USB Cable,42,2022-05-02 04:00,56.38,48419.0,Norway,0.41
314202,SKU_1218,USB Cable,48,2022-05-02 05:00,9.41,46651.0,Australia,0.23
